timestamp,CROISSANTS,DJEMBES,JAMS,KELP,PICNIC_BASKET1,PICNIC_BASKET2,RAINFOREST_RESIN,SQUID_INK,SYNTHETIC_BASKET,SPREAD,SPREAD_PCT
22200,4271.5,13416.0,6537.5,2034.5,58677.5,30236.0,10003.5,1850.5,58657.5,20.0,0.0340962366278822
22300,4272.5,13417.0,6537.0,2034.5,58685.0,30240.0,10000.0,1849.5,58663.0,22.0,0.03750234389649353
22400,4272.0,13417.0,6537.0,2034.5,58679.5,30241.5,9999.0,1847.5,58660.0,19.5,0.03324241391067167
22500,4272.0,13417.0,6537.0,2035.5,58679.5,30240.0,10001.5,1850.0,58660.0,19.5,0.03324241391067167
22600,4271.5,13417.5,6537.5,2035.5,58672.5,30237.5,10001.0,1851.5,58659.0,13.5,0.02301437119623587
22700,4271.0,13415.0,6537.5,2034.5,58674.5,30236.5,9999.0,1850.5,58653.5,21.0,0.035803489987809765
22800,4271.0,13414.5,6537.5,2034.5,58677.5,30232.5,10003.0,1848.5,58653.0,24.5,0.04177109440267335
22900,4271.0,13414.5,6537.5,2034.0,58675.5,30232.5,10003.0,1845.5,58653.0,22.5,0.03836120914531226
23000,4271.0,13413.5,6537.5,2035.5,58672.5,30229.0,9999.0,1847.5,58652.0,20.5,0.03495191979813135
23100,4271.5,13412.5,6537.5,2034.5,58663.0,30227.0,10000.0,1845.0,58654.0,9.0,0.015344222047942169
23200,4271.5,13412.5,6538.0,2034.5,58677.5,30230.0,9999.0,1843.5,58655.5,22.0,0.037507139142961866
23300,4271.5,13412.5,6538.0,2034.5,58679.5,30229.5,10000.0,1842.5,58655.5,24.0,0.04091687906504931
23400,4271.5,13413.5,6538.0,2034.5,58679.0,30230.0,10000.0,1841.5,58656.5,22.5,0.03835892015377665
23500,4271.5,13413.5,6538.0,2034.5,58680.0,30232.5,10000.0,1842.5,58656.5,23.5,0.04006376104950005
23600,4271.5,13413.5,6537.5,2034.5,58678.0,30236.5,10000.0,1844.5,58655.0,23.0,0.03921234336373711
23700,4271.5,13414.0,6537.5,2035.5,58678.0,30235.5,10000.0,1846.5,58655.5,22.5,0.03835957412348373
23800,4272.0,13413.5,6538.0,2034.5,58678.5,30238.5,10000.0,1844.0,58659.5,19.0,0.03239032040845899
23900,4272.5,13413.5,6537.5,2034.5,58682.5,30237.0,10000.0,1844.5,58661.0,21.5,0.03665126745196979
24000,4272.5,13413.0,6537.5,2034.5,58680.5,30238.0,10000.0,1846.5,58660.5,20.0,0.03409449288703642
24100,4272.5,13412.5,6538.0,2034.5,58683.5,30242.5,10000.0,1842.5,58661.5,22.0,0.03750330284769397
24200,4272.0,13411.5,6537.5,2034.0,58671.5,30239.5,9999.0,1849.5,58656.0,15.5,0.026425259138025094
24300,4271.5,13411.0,6537.5,2034.0,58674.5,30242.0,10003.5,1847.0,58652.5,22.0,0.03750905758492818
24400,4272.0,13411.5,6538.0,2034.5,58673.5,30244.0,10000.0,1846.5,58657.5,16.0,0.02727698930230576
24500,4271.5,13411.5,6538.0,2034.5,58669.5,30245.0,9999.0,1845.5,58654.5,15.0,0.025573485410326575
24600,4271.5,13411.5,6538.0,2034.5,58668.5,30243.0,9999.0,1847.5,58654.5,14.0,0.023868586382971468
24700,4271.5,13411.5,6538.5,2034.5,58661.0,30242.0,10000.0,1849.5,58656.0,5.0,0.008524277141298418
24800,4271.5,13412.0,6538.5,2034.5,58664.5,30244.0,10000.0,1850.5,58656.5,8.0,0.013638727165787254
24900,4271.5,13411.5,6539.0,2034.5,58670.5,30243.0,10001.5,1850.0,58657.5,13.0,0.022162553808123427
25000,4271.5,13412.5,6538.5,2034.5,58672.5,30240.5,10003.0,1853.5,58657.0,15.5,0.026424808633240707
25100,4270.5,13412.5,6538.5,2034.5,58664.5,30239.5,10001.0,1851.5,58651.0,13.5,0.02301751035787966
25200,4271.5,13411.5,6538.0,2033.5,58671.5,30242.5,9998.0,1851.5,58654.5,17.0,0.028983283465036782
25300,4271.5,13410.5,6538.0,2034.5,58670.0,30240.0,10001.0,1855.5,58653.5,16.5,0.02813131356185053
25400,4271.5,13410.5,6538.0,2034.5,58678.5,30243.5,10003.0,1853.5,58653.5,25.0,0.0426232023664402
25500,4271.5,13410.5,6538.0,2034.0,58677.5,30241.5,10000.0,1853.0,58653.5,24.0,0.04091827427178259
25600,4272.0,13410.5,6537.5,2034.0,58673.5,30238.0,10000.0,1854.0,58655.0,18.5,0.03154036314039724
25700,4272.0,13410.5,6538.0,2034.5,58668.5,30238.5,10000.0,1850.5,58656.5,12.0,0.02045809074868088
25800,4272.0,13410.5,6538.0,2034.5,58664.5,30240.5,10003.0,1850.5,58656.5,8.0,0.013638727165787254
25900,4272.5,13411.5,6537.5,2034.5,58665.5,30241.0,10000.0,1850.5,58659.0,6.5,0.011080993538928382
26000,4272.0,13412.5,6537.5,2035.5,58664.5,30239.5,10000.0,1851.5,58657.0,7.5,0.01278619772576163
26100,4272.0,13411.5,6537.5,2035.5,58664.0,30238.5,10003.0,1850.5,58656.0,8.0,0.013638843426077468
26200,4272.0,13411.5,6537.5,2034.5,58663.5,30239.0,10003.0,1849.5,58656.0,7.5,0.012786415711947628
26300,4272.5,13411.5,6537.0,2034.5,58665.0,30237.0,9999.0,1849.0,58657.5,7.5,0.012786088735455826
26400,4272.0,13411.5,6537.5,2034.5,58665.0,30239.0,10000.0,1849.5,58656.0,9.0,0.015343698854337152
26500,4272.0,13411.5,6537.5,2034.5,58665.5,30239.0,10000.0,1848.5,58656.0,9.5,0.016196126568466994
26600,4272.5,13410.5,6537.5,2034.5,58657.5,30240.5,9997.0,1848.5,58658.0,-0.5,-0.0008523986498005388
26700,4272.5,13410.0,6537.0,2035.5,58650.5,30238.0,10000.0,1846.5,58656.0,-5.5,-0.009376704855428259
26800,4272.5,13410.0,6537.0,2034.5,58648.5,30239.0,10003.5,1845.5,58656.0,-7.5,-0.012786415711947628
26900,4272.5,13410.0,6537.0,2034.5,58655.5,30239.0,10000.0,1847.5,58656.0,-0.5,-0.0008524277141298417
27000,4272.5,13409.5,6537.0,2034.0,58653.5,30241.5,10001.0,1849.5,58655.5,-2.0,-0.0034097399220874426
27100,4272.5,13409.5,6537.0,2035.5,58648.5,30242.5,9997.0,1851.5,58655.5,-7.0,-0.011934089727306049
27200,4273.0,13408.5,6537.0,2035.5,58647.5,30242.5,10001.0,1853.5,58657.5,-10.0,-0.0170481183139411
27300,4273.5,13408.5,6537.0,2034.5,58652.5,30246.0,9998.5,1851.5,58660.5,-8.0,-0.01363779715481457
27400,4274.5,13408.5,6536.5,2035.0,58654.5,30248.5,9997.0,1850.0,58665.0,-10.5,-0.017898235745333675
27500,4274.5,13409.5,6536.0,2034.5,58655.5,30252.0,10000.0,1849.5,58664.5,-9.0,-0.015341475679499526
27600,4274.5,13410.0,6536.5,2035.5,58661.0,30248.5,9999.0,1851.5,58666.5,-5.5,-0.00937502663359839
27700,4274.0,13410.0,6535.5,2034.5,58654.0,30242.0,10000.0,1850.5,58660.5,-6.5,-0.011080710188286836
27800,4274.0,13410.5,6535.5,2034.5,58660.5,30242.5,10001.0,1849.5,58661.0,-0.5,-0.0008523550570225534
27900,4273.5,13410.5,6535.5,2034.0,58657.5,30242.0,10000.0,1849.0,58658.0,-0.5,-0.0008523986498005388
28000,4273.5,13411.5,6535.5,2034.5,58660.5,30244.0,10000.0,1850.5,58659.0,1.5,0.002557152355137319
28100,4273.5,13412.0,6536.0,2034.5,58658.5,30241.5,10000.0,1849.5,58661.0,-2.5,-0.0042617752851127665
28200,4273.5,13411.5,6536.0,2034.5,58660.5,30244.0,10000.0,1850.5,58660.5,0.0,0.0
28300,4273.0,13413.0,6535.5,2034.5,58654.5,30241.5,10000.0,1850.5,58657.5,-3.0,-0.00511443549418233
28400,4273.0,13412.5,6535.5,2034.5,58649.5,30242.0,9998.5,1851.0,58657.0,-7.5,-0.01278619772576163
28500,4272.5,13412.5,6535.5,2034.5,58649.5,30237.5,10000.0,1848.5,58654.0,-4.5,-0.007672111023971084
28600,4273.0,13412.5,6535.0,2033.5,58644.0,30236.5,9998.0,1848.5,58655.5,-11.5,-0.019606004552002794
28700,4273.0,13413.5,6534.5,2034.5,58639.5,30237.5,10001.0,1849.5,58655.0,-15.5,-0.026425709658170662
28800,4273.0,13413.5,6533.5,2034.5,58637.5,30233.0,9998.5,1849.5,58652.0,-14.5,-0.024722089613312417
28900,4272.5,13414.5,6533.5,2034.5,58636.5,30231.5,9999.0,1851.5,58650.0,-13.5,-0.023017902813299233
29000,4272.5,13414.5,6533.5,2034.5,58639.5,30232.5,10003.0,1852.5,58650.0,-10.5,-0.01790281329923274
29100,4272.5,13414.5,6533.0,2034.5,58638.5,30235.0,9998.5,1851.5,58648.5,-10.0,-0.017050734460386883
29200,4272.5,13412.5,6533.5,2034.5,58643.5,30235.5,10000.0,1851.5,58648.0,-4.5,-0.007672895921429546
29300,4272.5,13411.5,6533.5,2034.5,58645.5,30239.5,10000.0,1851.5,58647.0,-1.5,-0.0025576755844288713
29400,4272.5,13411.5,6533.5,2034.5,58642.5,30237.5,9999.0,1852.5,58647.0,-4.5,-0.007673026753286613
29500,4272.5,13411.0,6533.5,2034.5,58647.5,30239.0,10001.5,1851.5,58646.5,1.0,0.0017051315935307308
29600,4272.5,13410.5,6533.5,2033.5,58646.0,30238.5,9998.0,1853.5,58646.0,0.0,0.0
29700,4272.0,13410.0,6533.5,2034.0,58646.5,30233.5,9999.0,1851.5,58642.5,4.0,0.006820991601654091
29800,4272.5,13410.5,6533.0,2035.5,58652.5,30233.0,10000.0,1855.5,58644.5,8.0,0.01364151795991099
29900,4272.5,13411.5,6533.0,2034.5,58658.5,30233.5,10000.0,1855.5,58645.5,13.0,0.022167088693932184
30000,4272.5,13411.5,6533.0,2034.5,58656.0,30230.0,10001.0,1855.5,58645.5,10.5,0.01790418702202215
30100,4272.5,13412.5,6533.0,2034.5,58661.5,30231.5,10000.0,1854.5,58646.5,15.0,0.025576973902960962
30200,4272.0,13413.5,6533.0,2034.5,58664.0,30228.0,9997.0,1852.5,58644.5,19.5,0.03325120002728303
30300,4272.5,13413.5,6533.5,2034.0,58669.0,30228.5,10003.0,1852.0,58649.0,20.0,0.03410117819570666
30400,4272.5,13413.5,6533.0,2036.0,58674.0,30228.0,10000.0,1852.5,58647.5,26.5,0.04518521676115776
30500,4272.5,13413.5,6532.5,2035.5,58668.5,30225.0,10000.0,1853.5,58646.0,22.5,0.03836578794802715
30600,4273.5,13414.5,6533.0,2034.0,58672.5,30229.5,10003.0,1851.5,58654.5,18.0,0.03068818249239189
30700,4273.5,13415.5,6533.0,2035.0,58675.0,30230.5,10000.0,1852.5,58655.5,19.5,0.033244964240352566
30800,4273.5,13414.5,6534.0,2034.5,58675.5,30235.5,10001.0,1850.5,58657.5,18.0,0.030686612965093975
30900,4274.5,13415.5,6534.0,2034.0,58678.5,30239.5,10000.0,1851.0,58664.5,14.0,0.02386451772366593
31000,4275.0,13415.5,6534.0,2035.5,58688.5,30241.0,9999.0,1851.5,58667.5,21.0,0.0357949460945157
31100,4275.5,13415.5,6534.0,2033.5,58687.5,30240.0,10003.5,1851.5,58670.5,17.0,0.028975379449638232
31200,4275.5,13417.5,6534.0,2034.0,58696.5,30246.5,9999.0,1851.0,58672.5,24.0,0.0409050236482168
31300,4276.0,13417.5,6534.0,2035.5,58693.5,30243.5,10000.0,1852.5,58675.5,18.0,0.03067719917171562
31400,4275.5,13417.5,6534.0,2035.0,58690.5,30241.0,10000.0,1853.0,58672.5,18.0,0.0306787677361626
31500,4276.0,13417.5,6534.0,2035.5,58693.0,30242.5,10000.0,1853.5,58675.5,17.5,0.02982505475027908
31600,4277.0,13417.5,6534.0,2035.0,58699.5,30251.0,9996.5,1852.5,58681.5,18.0,0.03067406252396411
31700,4277.5,13415.5,6534.0,2035.0,58699.5,30252.0,9998.5,1854.0,58682.5,17.0,0.028969454266604182
31800,4277.5,13416.5,6534.0,2036.0,58696.5,30254.5,9999.0,1851.0,58683.5,13.0,0.022152734584678827
31900,4276.5,13416.5,6533.5,2035.5,58692.5,30251.5,10000.0,1849.5,58676.0,16.5,0.028120526279910015
32000,4276.5,13416.5,6533.5,2035.0,58692.5,30247.5,9999.0,1848.5,58676.0,16.5,0.028120526279910015
32100,4276.5,13416.5,6534.0,2035.0,58689.5,30246.0,10001.5,1849.5,58677.5,12.0,0.02045076903412722
32200,4277.0,13415.5,6534.0,2034.5,58693.5,30246.5,9999.0,1847.5,58679.5,14.0,0.023858417334844367
32300,4277.0,13415.5,6534.0,2035.5,58692.0,30247.0,10002.0,1848.0,58679.5,12.5,0.02130215833468247
32400,4276.5,13413.5,6534.0,2035.0,58688.5,30243.5,10001.5,1847.5,58674.5,14.0,0.023860450451218162
32500,4277.0,13413.5,6534.0,2035.5,58689.5,30245.5,10003.0,1847.0,58677.5,12.0,0.02045076903412722
32600,4277.5,13412.5,6534.0,2035.5,58689.5,30245.0,10001.0,1844.5,58679.5,10.0,0.017041726667745977
32700,4277.0,13411.5,6534.0,2035.5,58681.0,30245.0,10000.0,1840.5,58675.5,5.5,0.009373588635801997
32800,4277.5,13412.0,6534.0,2035.5,58681.5,30247.0,10000.0,1839.5,58679.0,2.5,0.004260467969801803
32900,4276.5,13411.0,6533.5,2035.5,58673.0,30248.0,9999.0,1835.5,58670.5,2.5,0.004261085213182093
33000,4276.5,13411.5,6533.5,2035.0,58669.5,30248.0,10001.5,1838.0,58671.0,-1.5,-0.0025566293398783043
33100,4276.5,13412.5,6533.5,2035.5,58670.5,30251.0,10000.0,1837.5,58672.0,-1.5,-0.002556585764930461
33200,4277.0,13412.5,6533.5,2034.5,58674.5,30250.5,10000.0,1836.0,58675.0,-0.5,-0.0008521516829995739
33300,4277.0,13412.0,6533.5,2035.5,58674.0,30252.5,9999.0,1834.5,58674.5,-0.5,-0.0008521589446863629
33400,4276.5,13412.5,6534.0,2035.0,58675.5,30246.5,10000.0,1834.0,58673.5,2.0,0.0034086938737249357
33500,4276.5,13412.5,6534.0,2035.5,58675.5,30239.5,9999.0,1841.5,58673.5,2.0,0.0034086938737249357
33600,4276.5,13412.5,6533.5,2035.0,58674.5,30239.0,9996.5,1844.5,58672.0,2.5,0.004260976274884101
33700,4277.0,13412.0,6534.0,2035.0,58679.5,30244.0,10000.0,1843.0,58676.0,3.5,0.005964960119980912
33800,4276.5,13411.5,6533.5,2035.0,58671.5,30243.0,9998.5,1846.5,58671.0,0.5,0.0008522097799594348
33900,4277.0,13411.5,6533.0,2035.5,58672.5,30243.5,10000.0,1846.5,58672.5,0.0,0.0
34000,4276.5,13411.5,6533.0,2036.5,58674.5,30243.5,10000.0,1848.5,58669.5,5.0,0.008522315683617552
34100,4276.5,13411.5,6533.0,2035.5,58676.5,30245.0,10000.0,1846.5,58669.5,7.0,0.011931241957064574
34200,4276.5,13412.5,6533.0,2035.5,58673.5,30242.0,9999.0,1848.5,58670.5,3.0,0.0051133022558185115
34300,4276.5,13409.5,6533.0,2035.5,58672.5,30244.0,10000.0,1847.5,58667.5,5.0,0.008522606212979929
34400,4276.5,13409.5,6533.0,2035.5,58666.0,30246.5,10000.0,1847.5,58667.5,-1.5,-0.0025567818638939786
34500,4276.5,13409.5,6533.0,2035.5,58665.5,30246.5,10000.0,1845.5,58667.5,-2.0,-0.003409042485191972
34600,4277.0,13408.5,6533.0,2035.5,58663.0,30250.5,10000.0,1847.5,58669.5,-6.5,-0.011079010388702818
34700,4277.0,13409.0,6533.0,2035.5,58666.0,30252.5,10000.0,1848.5,58670.0,-4.0,-0.006817794443497529
34800,4276.5,13409.5,6532.5,2035.5,58666.5,30251.5,10001.0,1847.5,58666.0,0.5,0.0008522824123001398
34900,4277.0,13410.5,6533.0,2035.5,58660.5,30253.0,10000.0,1846.0,58671.5,-11.0,-0.0187484553829372
35000,4277.5,13410.5,6533.0,2035.5,58655.5,30254.0,10000.0,1845.5,58674.5,-19.0,-0.03238203989808179
35100,4277.5,13410.5,6533.0,2035.5,58660.5,30256.5,10000.0,1845.5,58674.5,-14.0,-0.023860450451218162
35200,4277.5,13408.5,6532.5,2035.0,58658.5,30258.0,10000.0,1845.0,58671.0,-12.5,-0.02130524449898587
35300,4277.5,13409.0,6532.5,2035.5,58663.0,30257.0,10001.0,1846.5,58671.5,-8.5,-0.01448744279590602
35400,4277.0,13409.0,6532.0,2035.5,58656.5,30253.5,10003.0,1845.5,58667.0,-10.5,-0.017897625581672832
35500,4276.5,13409.5,6532.0,2035.5,58656.5,30252.5,10000.0,1846.5,58664.5,-8.0,-0.013636867270666245
35600,4277.0,13409.0,6531.5,2035.5,58652.0,30256.0,9999.0,1845.5,58665.5,-13.5,-0.023011821257809102
35700,4276.5,13409.5,6532.0,2035.5,58651.5,30256.5,9999.0,1843.5,58664.5,-13.0,-0.02215990931483265
35800,4276.5,13409.5,6532.0,2035.5,58650.5,30257.5,10000.0,1844.5,58664.5,-14.0,-0.02386451772366593
35900,4276.5,13409.5,6532.0,2035.5,58649.5,30255.5,10000.0,1840.5,58664.5,-15.0,-0.025569126132499214
36000,4276.5,13409.5,6532.0,2034.5,58650.5,30258.0,9997.5,1841.5,58664.5,-14.0,-0.02386451772366593
36100,4276.5,13409.5,6531.5,2035.0,58649.5,30258.0,10001.0,1842.0,58663.0,-13.5,-0.023012801936484667
36200,4277.0,13408.5,6531.5,2035.5,58650.0,30258.5,10001.0,1843.5,58665.0,-15.0,-0.025568908207619537
36300,4276.5,13410.0,6530.5,2035.5,58645.0,30257.5,10000.0,1844.5,58660.5,-15.5,-0.02642323198745323
36400,4276.5,13410.5,6531.0,2035.5,58643.0,30256.5,9999.0,1843.5,58662.5,-19.5,-0.0332409972299169
36500,4276.5,13409.5,6531.0,2035.5,58642.5,30257.5,10000.0,1844.5,58661.5,-19.0,-0.0323892160957357
36600,4276.5,13409.5,6531.0,2034.5,58647.5,30256.5,9998.0,1841.5,58661.5,-14.0,-0.023865738175805257
36700,4276.5,13409.0,6530.5,2035.5,58643.5,30254.5,10003.0,1843.5,58659.5,-16.0,-0.027276059291333886
36800,4277.0,13407.0,6531.0,2035.5,58644.0,30257.5,10000.0,1845.5,58662.0,-18.0,-0.03068425897514575
36900,4277.5,13407.0,6530.5,2035.5,58641.5,30257.0,10001.5,1846.5,58663.5,-22.0,-0.037502024256991146
37000,4277.5,13403.5,6531.0,2035.5,58640.0,30256.5,10000.0,1845.5,58661.5,-21.5,-0.03665095505570093
37100,4276.5,13399.5,6530.5,2036.0,58629.5,30252.5,10002.5,1846.0,58650.0,-20.5,-0.03495311167945439
37200,4276.5,13400.5,6531.0,2035.5,58635.5,30258.0,10000.0,1845.5,58652.5,-17.0,-0.028984271770171773
37300,4276.5,13401.5,6530.5,2035.0,58636.5,30258.5,10000.0,1841.0,58652.0,-15.5,-0.026427061310782242
37400,4276.5,13400.5,6530.5,2035.5,58645.5,30260.5,10000.0,1843.5,58651.0,-5.5,-0.0093775042198769
37500,4276.5,13399.5,6531.0,2036.0,58648.0,30262.5,10002.0,1845.0,58651.5,-3.5,-0.005967451812826611
37600,4277.5,13399.0,6530.5,2035.0,58652.0,30264.5,10000.0,1846.0,58655.5,-3.5,-0.0059670448636530244
37700,4276.5,13398.5,6530.0,2035.5,58649.0,30265.5,10003.5,1845.5,58647.5,1.5,0.0025576537789334585
37800,4276.5,13396.0,6529.5,2035.5,58642.5,30262.0,10000.0,1849.5,58643.5,-1.0,-0.0017052188222053597
37900,4276.5,13394.5,6530.0,2035.5,58648.5,30262.5,10000.0,1849.5,58643.5,5.0,0.008526094111026797
38000,4277.0,13394.5,6530.0,2035.5,58653.5,30266.0,10001.5,1850.0,58646.5,7.0,0.011935921154715116
38100,4276.5,13395.5,6530.0,2035.0,58652.5,30264.5,10001.0,1849.0,58644.5,8.0,0.01364151795991099
38200,4276.5,13396.5,6530.0,2035.5,58650.5,30268.0,10001.0,1849.5,58645.5,5.0,0.008525803343820072
38300,4276.5,13395.0,6530.5,2035.5,58645.5,30267.0,10000.0,1850.5,58645.5,0.0,0.0
38400,4276.5,13396.5,6530.5,2035.5,58650.5,30266.5,10000.0,1849.5,58647.0,3.5,0.005967909697000699
38500,4275.5,13396.5,6531.0,2035.5,58643.5,30261.5,10000.0,1851.5,58642.5,1.0,0.0017052479004135228
38600,4275.5,13394.5,6531.0,2035.5,58641.5,30263.0,10003.0,1851.5,58640.5,1.0,0.0017053060598050836
38700,4275.5,13394.0,6530.5,2035.5,58639.5,30265.5,10000.0,1851.5,58638.5,1.0,0.0017053642231639621
38800,4275.5,13393.5,6531.0,2035.0,58640.5,30260.5,10000.0,1851.0,58639.5,1.0,0.0017053351409885827
38900,4275.5,13393.0,6530.5,2035.5,58640.5,30261.5,10000.0,1852.5,58637.5,3.0,0.005116179918993818
39000,4274.5,13390.5,6530.0,2034.5,58631.5,30259.5,9998.0,1852.5,58627.5,4.0,0.006822736770286982
39100,4275.0,13391.5,6530.0,2035.5,58632.5,30259.5,9997.0,1851.5,58631.5,1.0,0.0017055678261685273
39200,4275.0,13390.0,6530.0,2034.5,58634.5,30260.0,9997.5,1849.5,58630.0,4.5,0.007675251577690602
39300,4275.0,13390.0,6530.0,2035.5,58634.5,30260.0,10000.0,1851.0,58630.0,4.5,0.007675251577690602
39400,4275.0,13388.5,6532.0,2036.0,58641.0,30264.0,10000.0,1849.5,58634.5,6.5,0.011085623651604431
39500,4275.5,13384.5,6532.0,2035.0,58636.5,30265.0,10000.0,1848.0,58633.5,3.0,0.005116528946762517
39600,4276.0,13385.5,6532.0,2035.5,58638.0,30268.0,10000.0,1850.5,58637.5,0.5,0.0008526966531656364
39700,4276.5,13385.5,6532.0,2034.5,58641.5,30268.0,9998.0,1849.5,58640.5,1.0,0.0017053060598050836
39800,4275.5,13384.5,6532.0,2035.5,58635.0,30267.5,9997.0,1850.5,58633.5,1.5,0.0025582644733812584
39900,4276.5,13384.5,6531.5,2035.0,58643.5,30271.5,10001.0,1850.0,58638.0,5.5,0.009379583205429925
40000,4276.5,13383.5,6531.5,2035.5,58641.5,30273.5,10003.0,1850.5,58637.0,4.5,0.007674335317291131
40100,4276.5,13382.5,6532.0,2035.0,58636.5,30276.5,10000.0,1852.0,58637.5,-1.0,-0.0017053933063312728
40200,4276.5,13383.5,6532.0,2035.5,58639.5,30277.5,9999.0,1852.5,58638.5,1.0,0.0017053642231639621
40300,4276.5,13384.5,6532.0,2035.5,58636.5,30275.5,10003.0,1852.5,58639.5,-3.0,-0.005116005422965748
40400,4276.5,13387.5,6531.5,2035.5,58643.5,30275.5,10000.0,1853.5,58641.0,2.5,0.004263228798963182
40500,4276.5,13392.0,6532.0,2035.5,58648.5,30275.5,10000.0,1852.5,58647.0,1.5,0.0025576755844288713
40600,4276.5,13391.5,6531.5,2035.5,58644.5,30276.0,10003.5,1852.5,58645.0,-0.5,-0.0008525876033762469
40700,4276.5,13388.5,6531.5,2036.5,58642.5,30277.5,10001.0,1855.0,58642.0,0.5,0.0008526312199447495
40800,4276.5,13386.0,6531.5,2035.5,58640.5,30279.0,10000.0,1853.5,58639.5,1.0,0.0017053351409885827
40900,4276.5,13387.0,6532.0,2035.5,58641.5,30278.0,10001.5,1853.5,58642.0,-0.5,-0.0008526312199447495
41000,4276.5,13387.0,6531.5,2034.5,58639.0,30277.0,9999.0,1852.5,58640.5,-1.5,-0.0025579590897076253
41100,4276.5,13387.0,6532.0,2035.5,58637.5,30278.0,10000.0,1852.5,58642.0,-4.5,-0.007673680979502745
41200,4276.5,13386.0,6531.5,2035.5,58640.0,30281.5,10000.0,1853.5,58639.5,0.5,0.0008526675704942913
41300,4276.5,13387.5,6531.0,2035.5,58640.5,30283.0,10000.0,1857.5,58639.5,1.0,0.0017053351409885827
41400,4277.5,13387.5,6531.5,2035.5,58643.0,30286.0,10000.0,1856.5,58647.0,-4.0,-0.006820468225143657
41500,4277.0,13389.5,6531.0,2035.5,58641.0,30283.5,10000.0,1855.5,58644.5,-3.5,-0.005968164107461058
41600,4277.5,13390.5,6531.0,2035.5,58642.5,30284.5,10000.0,1854.5,58648.5,-6.0,-0.010230440676232128
41700,4277.0,13389.5,6531.0,2037.0,58638.0,30281.0,10000.0,1859.5,58644.5,-6.5,-0.011083733342427678
41800,4277.5,13389.5,6531.5,2035.5,58641.5,30281.5,10000.0,1858.5,58649.0,-7.5,-0.012787941823389997
41900,4277.0,13389.5,6531.5,2036.0,58645.5,30281.5,9998.5,1857.0,58646.0,-0.5,-0.0008525730655117145
42000,4277.0,13387.5,6531.5,2035.5,58642.5,30282.0,9997.0,1858.5,58644.0,-1.5,-0.00255780642520974
42100,4277.0,13385.5,6531.5,2036.5,58639.5,30282.0,10003.5,1858.5,58642.0,-2.5,-0.004263156099723747
42200,4277.0,13385.5,6531.5,2036.0,58639.5,30282.0,10000.0,1859.5,58642.0,-2.5,-0.004263156099723747
42300,4277.0,13385.5,6531.0,2036.0,58637.5,30282.0,10000.0,1861.5,58640.5,-3.0,-0.0051159181794152506
42400,4277.5,13385.0,6531.5,2035.5,58637.5,30284.5,9999.0,1860.5,58644.5,-7.0,-0.011936328214922116
42500,4277.5,13385.0,6531.5,2035.0,58638.5,30284.0,10000.0,1860.5,58644.5,-6.0,-0.010231138469933242
42600,4277.5,13384.5,6531.5,2037.0,58636.5,30286.0,10000.0,1860.5,58644.0,-7.5,-0.012789032126048702
42700,4277.5,13383.5,6531.0,2035.5,58633.5,30285.0,10000.0,1861.5,58641.5,-8.0,-0.01364221583690731
42800,4276.5,13381.5,6531.0,2034.5,58631.5,30281.5,9997.5,1858.5,58633.5,-2.0,-0.003411019297841677
42900,4276.5,13382.5,6532.0,2036.0,58638.5,30279.5,10003.5,1861.5,58637.5,1.0,0.0017053933063312728
43000,4276.0,13384.5,6531.5,2035.5,58642.5,30275.5,9999.0,1865.5,58635.0,7.5,0.012790995139421849
43100,4275.5,13383.5,6532.0,2035.5,58640.0,30271.0,10001.0,1866.5,58632.5,7.5,0.012791540527864239
43200,4275.5,13384.0,6533.5,2035.5,58645.5,30270.5,9999.0,1864.5,58637.5,8.0,0.013643146450650182
43300,4275.5,13383.5,6533.5,2037.0,58652.5,30270.0,10001.5,1864.5,58637.0,15.5,0.026433821648447226
43400,4275.5,13383.5,6534.0,2036.0,58654.5,30270.5,10000.0,1861.5,58638.5,16.0,0.027285827570623394
43500,4275.5,13384.0,6533.5,2036.5,58649.5,30269.5,9999.0,1862.5,58637.5,12.0,0.02046471967597527
43600,4275.5,13384.0,6533.5,2035.0,58660.5,30270.5,9998.5,1854.0,58637.5,23.0,0.03922404604561927
43700,4275.5,13384.5,6535.0,2035.5,58664.0,30274.5,9999.0,1854.5,58642.5,21.5,0.03666282985889074
43800,4275.5,13385.0,6534.5,2035.5,58663.5,30271.5,10000.0,1854.5,58641.5,22.0,0.0375160935514951
43900,4275.5,13388.5,6534.5,2035.5,58663.5,30271.0,9999.0,1853.5,58645.0,18.5,0.03154574132492114
44000,4274.0,13389.5,6534.5,2035.5,58661.5,30267.5,10003.0,1853.5,58637.0,24.5,0.041782492283029486
44100,4274.5,13390.0,6534.0,2035.0,58659.5,30269.5,10000.0,1850.0,58639.0,20.5,0.03495966848002183
44200,4274.5,13389.5,6533.5,2035.5,58658.5,30269.0,10000.0,1848.5,58637.0,21.5,0.036666268738168736
44300,4274.0,13388.5,6533.0,2035.5,58655.5,30266.5,9997.0,1851.5,58631.5,24.0,0.040933627828044654
44400,4273.5,13389.0,6533.0,2035.5,58650.5,30261.5,9999.0,1851.5,58629.0,21.5,0.0366712718961606
44500,4273.5,13389.0,6533.0,2035.5,58647.5,30263.5,10000.0,1850.5,58629.0,18.5,0.03155435023623122
